id,text,label
16754,우뢰매수준의 cg,0
16755,완전 재밌는데......여자 연예인좀......,1
16756,쵝오의 드라마~,1
16757,재미가 없다....-,0
16758,끝까지 보긴 했는데 참..........,0
16759,평점이왜이렇게낮지? 재밌음,1
16760,이건뭐 리뷰도없고 시갈아저씨 요즘월세산다던대 도와주세요ㅋㅋㅋ,1
16761,"베를린보고 아, 전지현이쁘다하고 집에돌아오닌까. cgv에서 해주길래 봤는데.. 다보고 이게 끝임?.. 볼만한건 전지현과 고유키의 미모 정도였음..",0
16762,좀비를 주요소로 하면서 인간사이의 갈등까지 부가적으로 다루었던 영화 너무 재밌다,1
16763,이영화를 보고나서 암이 나았습니다.,0
16764,덴마크 만세! 레고 만세!,1
16765,심은하의 신비적인 이미지 굳히기에만 몰두한 듯한 영화..,0
16766,..사랑...삶...우리는 어떻게 살아가고있는가,1
16767,당시에 정말 재밌게봤던 기억. 초등학교때구나...,1
16768,9년전 중딩때 깜짝놀라게 3~4번...근데 마지막 파티벌일때부터 재밌더라 ㅋㅋㅋㅋㅋㅋ,1
16769,ㅋㅋ 육교위에 떠드는 예수재이들만 다 봐도 영화9점대 넘겠는걸뭐 ......잠이나 푹자,0
16770,정말 드라마 이따구로 밖에 못만드냐 저번주 까지 꾹참고봤더니 2편정도 기억 찾느라 바둥거릴테고 기억찾고 춘희 노래부르는데 가서 사랑한다 할테고 이터널선샤인 처럼 못만들면 정말 작가 개호구네 대체 뻔한 내용도 전개가 좋으면 볼만한것을 중간도 못가냐..,0
16771,가슴이 뭉클 내인생 최고의 영화 내 기억속에 오래 오래 남을 영화 정말 최고에요^^,1
16772,아.... 내용이 겁나 막장이네! 참고 끝까지 보려고해도 도저히 못볼것 같네!,0
16773,기대안하고 봤는데.. 근데도.. 실망이야.. ㅠ 나도 졸렸어. ㅠ,0
16774,드디어 끝났네 난 조기종영 될 줄 알았는데,0
16775,원래 화면막돌아가고 정신없는 맛으로 보는거다하수들아 ㅋ 화면이 돌아가고 정신이없다네 에휴,1
16776,이럴 때 영화가 싫어진다.,0
16777,내 인생 최고의 영화 95년도에 극장에서 봤는데 지금도 그 감동이 잊혀지지 않는다 지금까지 이 영화보다 감동깊은 영화는 없었다,1
16778,예전에 티비에서 본기억이 있어서 이번엔 영화로 다운받아 봤어요. 편집적인부분에서 아쉽지만 정말 좋은 영화입니다. 모두 행복했으면 좋겠어요!,1
16779,재밌어요ㅋㅋㅋ 부모님이랑 같이보는데 정말 즐거워하시면서 보십니다!! 제작진출연진분들 화이팅!!,1
16780,"사람을 끌지 못했던 것도 오현민씨의 실책이고, 자신이 잘할 수 있는 십이장기 같은숫자찾기에서 패배한 것도 오현민씨의 실책이죠. 제발 조작이라는둥 템빨이라는둥 하지 마세요 오현민씨가 승리할 기회는 얼마든지 있었습니다. 게임도 오현민씨 유리하게 나왔구만",1
16781,주인공이 더 악당인영화재미있을 려고 영화봤는데더 스트레스받는 영화...,0
16782,실망한작품,0
16783,엔-우-? 가 계속떠오름ㅎ,1
16784,어이없는 순간순간이 아쉽다,0
16785,순결한 처녀에게 전수하는 쾌락 교육!,0
16786,만점도 적다. 봐도봐도 좋은영화,1
16787,역사얘기좋아하고 심오한 내용 좋아한다면 재밋게볼수잇을듯..마지막은 슬프기까지하네..예나 지금이나 돈에 눈멀은 남자들이ㅁ문제구나,1
16788,넘 재미 없기에 재미 있지 않은가?,0
16789,소재는 좋았는데 연출의 어색함을 어쩌냐? 현해탄은 어떻게 통과했을까?,0
16790,팜므파탈은 얼어 죽었냐?,0
16791,결말진짜 짜증난다 좀더 멋지게 끝나지 허무함... 걍 짜증난다,0
16792,1982년작 <코난: 바바리안>의 재미를 재현하기는 어렵겠지만 이 좋은 이야기를 엉망으로 만들었군,0
16793,수지가 예쁜건 알겠는데 좀 많이 나온거 같아서... 당분간 좀 다른 사람들 나와줬으면 좋겠어요....그리고 런닝맨 볼때마다 생각한건데 광수 너무 불쌍해요ㅜㅜ 그리고 게스트 보다 기본 멤버가 더 재밌어요,0
16794,그 전설의 25명만 본 영화?,0
16795,준형오빠 완존 잘생겼어용^^♥연수언니 노래 짱!!!♥하늘오빠 face 굿!!!♥★몬스타 짜셈!!!!,1
16796,왜 살라?? 자살해버려 이딴 영화처음본다정보시대에서 이런영화라니 유치,0
16797,Christine I love you 부분에서 울었음,1
16798,딱 반 개만 준다...,0
16799,가족애를 보여주고 싶은건지 춤을 보여주고 싶은건지 노래 잘하는걸 보여주고 싶은건지 하여튼 뭐든지 하다말아서 걍 이도저도 아닌영화,0
16800,러브레터보다도 깊다. 한동안 빠져나오지 못할 정도다.,1
16801,별 의미없다.,0
16802,내가 달라진건가?,0
16803,따뜻한 감동을 선물해주는 영화.,1
16804,야경 뒤의 사실적인 범죄 온상. 나르시즘.,0
16805,"시간 아까움.,.,.,",0
16806,아..진짜 별로였어요ㅠㅠ,0
16807,이거 국내 배급업자들이 돈벌려고 제목을바꾼거라네요 ;;,0
16808,후속작 나올생각에 더 소름돋는다,0
16809,너무어이없는영화. 돈아까웠음.,0
16810,하이틴물중 최고봉 아만다 바인즈의 자연스러운 연기가 없었다면 앙꼬없는 찐빵이 됬을듯,1
16811,연쇄살인을 소재로 삼았지만 그건 아이템일뿐 신에게 기댈수밖에없는 나약한 인간을 말함,1
16812,이 영화가 책이 있다면 진짜 보고싶다. 시나리오 쓴거 자체가 개쩌는거같다.,1
16813,이것도 재미났지! 특히 크래커 먹방... 항상 똑같이 먹어봐야지라고 생각했었는데 아! 그리고 펭귄 너무 무서워,1
16814,평점 10점에 속아넘어가지마...이건 정말 B급도 아니야 C급영화야... 헤리포터 이후에 돈이 많이 궁했어...?,0
16815,이 작가는 무속인이 아닐까 의심되는. 완전 상상의 나래를 펴다.,0
16816,우리애 넘 좋아하네여.. 정말 웃다가 무섭다고 안기다가 .. 케릭터가 귀엽고 친구를 구하기위한 모험 이야기!! 어른들도 볼만해요..,1
16817,지금보니.. 참 예쁘다,1
16818,게임 시나리오도 이것보다는 완성도가 높을 것.,0
16819,가족끼리 즐겁게 볼수 있습니다..또 새들의 날개 춤이 멋있었습니다,1
16820,진짜 객관적으로 볼때 스토리가 뻔해서 그리고 다음회가 다 뻔해 도대체 어느작자머리에서 나온거야 ㅋㅋ,0
16821,"27살, 칼을무서워하는연우가 명장?성도희이상한엄마,준영불쌍.다행은 준영-도윤 해피엔딩",0
16822,마음 약해져서 위험감수하다가 죽는 열쇠아저씨보고 남에게 오지랖부리면 손해라는걸 알았다.죽어봤자 뭐 별말도 없고 장기기증 제대로 받은거야? 엔딩크레딧에 그거 보여줘야지 열쇠아저씨만 개죽음이잖아,0
16823,엄청 재밌었음ㅋㅋㅋ근데 마지막에 남건이 죽을때ㅠㅠㅠ,1
16824,볼만했는데 평론가ㅋㅋㅋ,1
16825,솔직히 이건 팬으로서가 아니라 내용도 괞찬고 출현진의 연기도 괞찬응,1
16826,재미없고 지루하긴!!! 최고의영화ㅠㅠ연기력죽여주고 스토리도 빵빵!! 최고!,1
16827,진짜 보면서 중간중간 계속 웃음 ㅋㅋㅋㅋ 아 넘 웃겨 ㅋㅋㅋ,1
16828,전문성우좀써라 몰입안된다.,0
16829,트로이랑 코딜리아목소리 진짜 미스캐스팅이었음,0
16830,강렬한 충격. 아름다울만치 애절한 울림. 깊은 상징성. 올해 본 최고의 걸작,1
16831,시사로 봤는데 너무나 아름다운 영화,1
16832,서기두좋고 음악도좋고 여러번봄,1
16833,잔인하기만 하고 별로였음,0
16834,잼나게 흥미진진하네요~~일주일에 한번 넘 아쉬워요...다음회 완죤 기대되요~~,1
16835,아...뭥미 소리남,0
16836,솔직히 천재가 문제를 만들고 다른 천재가 그것을 풀어나가는 모습은 흥미로웠습니다. 초반에 이 내용을 암시하는 대사도 나오고요. 근데 좀 지루했어요. 잘뻔했습니다.,0
16837,아빠와 아들이 이성으로서의 사랑에 빠지면 이거는 동성애입니까? 근친입니까?,0
16838,지나치게 난해하다,0
16839,하도영화를 마니봐서 눈치가 빨라진건지 몰라도 너무 뻔.....하다,0
16840,@오떼블랑(bear****) 너 같은 스포일러 때문에 가끔 폭력충동이 인다. 머리 모자란 놈..ㅉㅉ,0
16841,토속물을 가장한 B급 애로물.,0
16842,디워에 비견되는 졸작중에 졸작,0
16843,그냥좋고 놀랍다...,1
16844,지루하고 진지하고..현재는 구하기도 힘든 작품.,0
16845,원제는 그냥 13인데 익스트림을 갖다 붙이고 스릴러를 액션으로 포장해서 사기처먹는 배급사에 기가차서 1점,0
16846,16부작 영화...!,1
16847,방금 티뷔에서 봤음.. 나에겐 블록버스터이상으로 가치있는 영화가 되었음.,1
16848,결여됐지만 그냥 사는 성인들과 결여됐지만 충족시키려 노력하는 미성년들의 이야기,1
16849,우연히 구린 케이블 채널에서 다시 봐도 끝까지 보게끔만드는영화가 잼있는 영화다이게 그런 영화다으리,1
16850,차라리 디워가 재밌다.,0
16851,월래 6점 주고 싶지만 평점이 높아 1점^^;; 영화가 너무 길고 지루함~,0
16852,있는대로 즐기는게 답이다. 무작정 즐겨라.,1
16853,정글과 정글사이 쫓고 쫓기는. 수작 스릴러물봇듀오에게 결국 제압 당했을때 눈물이 터졌습니다.,1
16854,이름 함부러 짓는거 아니다,0
16855,감독도 사과한 왜곡영화가 8점이라니 대한민국 국민들이 이리 무지했는가?,0
16856,눈시울이 진짜 붉어지는 영화. 내 돈...,0
16857,되도 않는 썩은 개그 메들리에 극단적 전개의 무리수까지,0
16858,조니뎁 이 역에 딱이다ㅋㅋ,1
16859,음악과 함께한 바비 대런의 일생을 영화한..캐빈스테이시..,1
16860,"여기서 유일하게 캐릭터를 이해하고 내용을 이해하는 사람은 류승범 뿐, 나머지는 연기를 못한다. 류승범 혼자 살렸다고 봐도 무방함, 굳이 서스펜스를 버려야했을까? 너무 직접적으로 멜로를 표현한게 오히려 감동을 덜하게 한다.",0
16861,"영화를 본 후 실화를 찾아 보았는데, 실화를 잘 살릴만큼 스토리나 연출이 탄탄해 보이진 않았다. 뭔가 맥이 딱딱 끊기는 느낌을 감출 수 없었다. 스토리 전개를 딱딱 이해가도록 표현 못한 부분이 많이 아쉽다.",0
16862,"주인공이 겪어야했던 심적 공허함이 보는내내 마음속 깊이 전해져왔고, 영화가 말해주는 전쟁의 참상에 눈물을 흘리지않을 수 없었다. 현실적인 표현에 마치 내가 주인공의 상황이 된 듯한 착각마저 들게하는 대단한 몰입력을 가진 영화이다.",1
16863,원작의 감정선을 못 살린 잘못된 요약,0
16864,어린이가 좋아할듯...내어릴적 동심은 멀리 떠낫나보다.,0
16865,진짜 연기를 잘하니 무슨 작품이든 다 소화해내는 능력보소~ 박기웅은 진짜 엄청난 배우인듯.ㅇㅇ,1
16866,"전편보다 약하지만, 그래도 눈은 호강.",1
16867,유역비가 이뻐서 10점 이고 나머진 전혀 볼게업음,1
16868,ㅎㅎ 진짜 너무 재밋게본듯,1
16869,스토리도 딱히 없는 그냥 단순 액션 영화. 서기는 왜 나왔지,0
16870,감독 좀 맞아야겠네 ..,0
16871,좀스러우면서도 성숙한 그의 일상. 나이 먹는다는 것은 이렇다.,1
16872,극장판중 최고긴한데아나 ㅡㅡ네티즌들이 사골사골 하길래좀 중복이 되나보다 싶었는데 ..진짜 국밥 뺨치는 사골이네;;;;이러면 TV판이랑 스토리도 엉망되지않나;;;;ㅡㅡ..에휴..아직 큐는 안봤지만사람들이 차라리 사골이 더 났다던데;큐 망;,1
16873,히소카 원래 성우를 돌려줘;ㅁ; 왜 그 성우님 안쓴거지? 테니프리하면서 귀여움 만땅으로 변해 연기하기 힘들었나?,0
16874,재밌습니다 연기도좋고 내용도좋고,1
16875,"영화 전개가 느리면서도 짧은 시간안에 이정도의 몰입도면 정말 잘 만든 영화라고 생각한다. 예술적인 느낌과 로봇이 나와서 SF느낌도 들었고 두 남자가 피아노를 함께 연주할땐 정말 멋있었다. 음악, 피아노에 관심있거나 귀가 심심하다면 이영화를 추천!!",1
16876,오유분들 그만하시죠 일베와 머가다릅니까 이게 에휴ㅉㅉ,0
16877,글쎄.. 너무 후한것 아닐까? 6점대의 영화,0
16878,음..별로 기억나는 거 없다..ㅡ.ㅡ;,0
16879,잘 만들고 생각해보게 되는 영화다,1
16880,웹툰이 훨 나음 내용전개가 너무 억지스러운 부분이 있슴,0
16881,이정도의 생각은 누구나 할 수 있을 거라 생각하고 봤는데끝부분에 진짜 상상이상였다 ㅋㅋㅋ어떻게 마무리 지으려나 했는데 마지막에 빵 터지네.ㅋㅋ,1
16882,스릴러가 왜 스릴러냐 스릴있으니까 스릴러지,0
16883,ㅋㅋ와....역대급 핵노잼..일단 유머코드가 울나라랑 안 맞음 그거 감안하더라고 정말...ㅋㅋ,0
16884,TV문학관 수준...돈내고 보기엔 아까운 영화,0
16885,이게 뭐가 재미있다고...,0
16886,이 영화 때문에 앨런무어의 원작 만화가 정발 될 가능성이 없어졌다.,0
16887,결말이 비극적이구만....애처롭다...,1
16888,그냥 최고 너무 감동적이고 예쁜 영화 잭 니콜슨이 더 사랑스러워 지는 영화,1
16889,재미없음 후회함 보면 후회,0
16890,"줄기차게 나오는 카체이싱 영상들 중에서도 매력을 못찾겠고, 쫓기는자의 긴장감도 없다.",0
16891,서극이 없는 상태에서 이연걸 혼자 고분고투하다,0
16892,말이 필요없는 최고의 명작이제억수록 재미있게 즐기면서 잘 감상했다전투기 조종사가 아주 땡기는구메,1
16893,나영석피디님~~~제작진님수수깡으로 여러가지 장난감만들던 시절생각나네요이걸소재로 잼있는 상황들 연출해보식 바랍니다쉽게 의견을 개진할 공간이 안보여여기에 적어요,1
16894,눈물나..,1
16895,챕터 하나하나가 짧은 영화..,1
16896,ㅋㅋㅋ 남자 3명이 한쪽 팔 부러져서 팔뼈가 살밖으로 튀어나온 여자랑 싸워서 진다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아놔,0
16897,제목만봐도 미친듯한 눈물이날것같고 맘이 너무 아프고 ..네이버 웹툰에 하이브라는 작품이있습니다.거기서 이런말을하죠. 인간이라는게 마치 뭐라도되는듯 생명들을 마음대로 하다가 드디어 모든생명의 먹이사슬안에들어온거라고..인간은 그저동물의하나일뿐,1
